# XviD 2pass stat file (core version 1.4.-127)
# Please do not modify this file

i 2 920 0 0 26112 3848
p 2 0 692 228 1880 791
p 2 0 723 197 2381 821
p 2 0 721 199 2275 818
p 2 0 694 226 2990 831
p 2 0 692 228 3053 829
p 2 0 675 245 2910 805
p 2 0 688 232 3602 839
p 2 0 711 209 2446 827
p 2 0 694 226 3162 829
p 2 0 686 234 3216 836
p 2 0 710 210 2601 823
p 2 0 690 230 3347 833
p 2 0 699 221 3277 843
p 2 0 756 164 2900 864
p 2 0 757 163 3262 868
p 2 0 738 182 3514 870
p 2 0 759 161 3095 867
p 2 0 765 155 3192 870
p 2 0 760 160 3405 882
p 2 0 764 156 3103 873
p 2 0 740 180 3098 850
p 2 0 737 183 3661 880
p 2 0 737 183 2958 860
p 2 0 714 206 3069 839
p 2 0 737 183 3324 868
p 2 0 732 188 2957 844
p 2 0 741 179 3240 865
p 2 0 747 173 3227 875
p 2 0 746 174 3137 865
p 2 0 749 171 3167 862
p 2 0 752 168 3365 879
p 2 0 754 166 2813 859
p 2 0 809 111 3726 929
p 2 0 809 111 2804 884
p 2 0 817 103 3187 897
p 2 0 812 108 3546 931
p 2 0 814 106 2883 894
p 2 0 813 107 3414 910
p 2 0 777 143 3757 904
p 2 0 794 126 2976 884
p 2 0 799 121 3302 880
p 2 0 797 123 3765 915
p 2 0 794 126 2879 885
p 2 0 801 119 3339 891
p 2 0 808 112 3752 929
p 2 0 811 109 2911 892
p 2 0 809 111 3261 895
p 2 0 805 115 3617 920
p 2 0 811 109 2927 900
p 2 0 854 66 3295 915
p 2 0 821 99 3566 931
p 2 0 871 49 2790 934
p 2 0 875 45 3282 946
p 2 0 852 68 3549 953
p 2 0 850 70 3004 928
p 2 0 849 71 3358 932
p 2 0 845 75 3504 950
p 2 0 862 58 2932 923
p 2 0 866 54 4730 1003
i 2 920 0 0 48776 4437
p 2 0 910 10 7757 1118
p 2 0 913 7 9202 1183
p 2 0 905 15 9061 1192
p 2 0 913 7 9857 1176
p 2 0 907 13 10192 1220
p 2 0 910 10 9512 1193
p 2 0 910 10 10035 1202
p 2 0 909 11 10046 1203
p 2 0 906 14 10309 1225
p 2 0 904 16 9773 1225
p 2 0 901 19 10494 1239
p 2 0 882 38 9876 1215
p 2 0 912 8 10320 1233
p 2 0 910 10 9788 1246
p 2 0 888 32 9436 1207
p 2 0 901 19 10903 1203
p 2 0 913 7 10374 1257
p 2 0 904 16 9847 1242
p 2 0 896 24 10336 1229
p 2 0 895 25 10511 1235
p 2 0 910 10 10812 1258
p 2 0 904 16 9690 1243
p 2 0 897 23 9805 1209
p 2 0 910 10 11296 1234
p 2 0 910 10 10663 1248
p 2 0 902 18 9883 1242
p 2 0 902 18 10997 1243
p 2 0 889 31 10898 1231
p 2 0 910 10 10987 1259
p 2 0 911 9 9931 1245
p 2 0 901 19 10466 1217
p 2 0 907 13 11670 1248
p 2 0 910 10 10902 1270
p 2 0 904 16 10126 1242
p 2 0 904 16 11173 1238
p 2 0 902 18 11257 1251
p 2 0 905 15 11193 1262
p 2 0 912 8 10713 1243
p 2 0 905 15 10683 1236
p 2 0 898 22 11716 1233
p 2 0 909 11 11056 1263
p 2 0 908 12 10692 1269
p 2 0 902 18 11537 1259
p 2 0 896 24 11243 1250
p 2 0 907 13 11568 1266
p 2 0 908 12 11379 1257
p 2 0 897 23 10598 1230
